iteration,seed,time_ms,algorithmEI,algorithmSearch,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi,k,lambda
2,91011,226,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-70918.0,-88914.0,11592.0,5596.0,83390.0,95110.0,85,97,10,10,5796,2798,25,0.01
2,91011,87,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-70918.0,-89794.0,11592.0,6716.0,83390.0,97160.0,85,99,10,10,5796,3358,25,0.1
3,121314,180,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-92660.0,10364.0,5000.0,82430.0,98050.0,84,100,10,10,5182,2500,5,1.0E-4
3,121314,186,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-91664.0,10364.0,4996.0,82430.0,97030.0,84,99,10,10,5182,2498,5,0.001
3,121314,189,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-91492.0,10364.0,5168.0,82430.0,97100.0,84,99,10,10,5182,2584,5,0.01
3,121314,72,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-71296.0,-91908.0,10364.0,5752.0,82430.0,98090.0,84,100,10,10,5182,2876,5,0.1
3,121314,183,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-91808.0,10364.0,4852.0,82430.0,97060.0,84,99,10,10,5182,2426,10,1.0E-4
3,121314,187,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-91588.0,10364.0,5072.0,82430.0,97010.0,84,99,10,10,5182,2536,10,0.001
3,121314,186,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-90408.0,10364.0,5252.0,82430.0,96070.0,84,98,10,10,5182,2626,10,0.01
3,121314,89,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-71296.0,-90980.0,10364.0,5680.0,82430.0,97110.0,84,99,10,10,5182,2840,10,0.1
3,121314,194,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-89420.0,10364.0,5240.0,82430.0,95120.0,84,97,10,10,5182,2620,20,1.0E-4
3,121314,189,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-92380.0,10364.0,5280.0,82430.0,98090.0,84,100,10,10,5182,2640,20,0.001
3,121314,188,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-92556.0,10364.0,5104.0,82430.0,98020.0,84,100,10,10,5182,2552,20,0.01
3,121314,72,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-71296.0,-91876.0,10364.0,5784.0,82430.0,98030.0,84,100,10,10,5182,2892,20,0.1
3,121314,201,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-91420.0,10364.0,5240.0,82430.0,97140.0,84,99,10,10,5182,2620,25,1.0E-4
3,121314,226,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-92448.0,10364.0,5212.0,82430.0,98090.0,84,100,10,10,5182,2606,25,0.001
3,121314,191,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-71296.0,-92416.0,10364.0,5244.0,82430.0,98110.0,84,100,10,10,5182,2622,25,0.01
3,121314,71,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-71296.0,-90996.0,10364.0,5664.0,82430.0,97040.0,84,99,10,10,5182,2832,25,0.1
4,151617,186,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-92748.0,9792.0,4812.0,84070.0,97880.0,86,100,10,10,4896,2406,5,1.0E-4
4,151617,199,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-90684.0,9792.0,4876.0,84070.0,95990.0,86,98,10,10,4896,2438,5,0.001
4,151617,188,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73768.0,-92540.0,9792.0,5020.0,84070.0,97840.0,86,100,10,10,4896,2510,5,0.01
