iteration,seed,time_ms,algorithmEI,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,dailyProfitIni,dailyProfitFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi
2,91011,4,Aleatorio,false,true,false,false,1,true,true,Basica,-115684.0,-115684.0,12696.0,12696.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,6348
2,91011,4,Aleatorio,false,true,false,false,1,true,true,Avanzada,-99080.0,-99080.0,12696.0,12696.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,6348
2,91011,5,Aleatorio,false,true,false,false,1,true,true,Basica,-115684.0,-115684.0,12696.0,12696.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,6348
2,91011,5,Aleatorio,false,true,false,false,1,true,true,Avanzada,-99080.0,-99080.0,12696.0,12696.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,6348
2,91011,4,Aleatorio,false,true,false,false,1,true,true,Basica,-115684.0,-115684.0,12696.0,12696.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,6348
2,91011,5,Aleatorio,false,true,false,false,1,true,true,Avanzada,-99080.0,-99080.0,12696.0,12696.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,6348
2,91011,5,Aleatorio,false,true,false,false,1,true,true,Basica,-115684.0,-115684.0,12696.0,12696.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,6348
2,91011,70,Aleatorio,false,false,true,false,25,true,true,Avanzada,-99080.0,-103264.0,12696.0,8512.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,4256
2,91011,63,Aleatorio,false,false,true,false,25,true,true,Basica,-115684.0,-119868.0,12696.0,8512.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,4256
2,91011,68,Aleatorio,false,false,true,false,25,true,true,Avanzada,-99080.0,-103264.0,12696.0,8512.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,4256
2,91011,67,Aleatorio,false,false,true,false,25,true,true,Basica,-115684.0,-119868.0,12696.0,8512.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,4256
2,91011,67,Aleatorio,false,false,true,false,25,true,true,Avanzada,-99080.0,-103264.0,12696.0,8512.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,4256
2,91011,62,Aleatorio,false,false,true,false,25,true,true,Basica,-115684.0,-119868.0,12696.0,8512.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,4256
2,91011,68,Aleatorio,false,false,true,false,25,true,true,Avanzada,-99080.0,-103264.0,12696.0,8512.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,4256
2,91011,65,Aleatorio,false,false,true,false,25,true,true,Basica,-115684.0,-119868.0,12696.0,8512.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,4256
2,91011,66,Aleatorio,false,false,true,false,25,true,true,Avanzada,-99080.0,-103264.0,12696.0,8512.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,4256
2,91011,62,Aleatorio,false,false,true,false,25,true,true,Basica,-115684.0,-119868.0,12696.0,8512.0,70640.0,70640.0,128380.0,128380.0,72,72,10,10,6348,4256
2,91011,1966,Aleatorio,true,false,true,true,70,true,true,Avanzada,-99080.0,-109342.0,12696.0,4444.0,70640.0,70350.0,128380.0,128670.0,72,72,10,10,6348,2222
2,91011,1783,Aleatorio,true,false,true,true,68,true,true,Basica,-115684.0,-125700.0,12696.0,3000.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1500
2,91011,2057,Aleatorio,true,false,true,true,70,true,true,Avanzada,-99080.0,-109342.0,12696.0,4444.0,70640.0,70350.0,128380.0,128670.0,72,72,10,10,6348,2222
2,91011,1814,Aleatorio,true,false,true,true,68,true,true,Basica,-115684.0,-125700.0,12696.0,3000.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1500
2,91011,1957,Aleatorio,true,false,true,true,70,true,true,Avanzada,-99080.0,-109342.0,12696.0,4444.0,70640.0,70350.0,128380.0,128670.0,72,72,10,10,6348,2222
2,91011,1790,Aleatorio,true,false,true,true,68,true,true,Basica,-115684.0,-125700.0,12696.0,3000.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1500
2,91011,2151,Aleatorio,true,false,true,true,70,true,true,Avanzada,-99080.0,-109342.0,12696.0,4444.0,70640.0,70350.0,128380.0,128670.0,72,72,10,10,6348,2222
2,91011,1810,Aleatorio,true,false,true,true,68,true,true,Basica,-115684.0,-125700.0,12696.0,3000.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1500
2,91011,2333,Aleatorio,true,false,true,true,70,true,true,Avanzada,-99080.0,-109342.0,12696.0,4444.0,70640.0,70350.0,128380.0,128670.0,72,72,10,10,6348,2222
2,91011,1771,Aleatorio,true,false,true,true,68,true,true,Basica,-115684.0,-125700.0,12696.0,3000.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1500
2,91011,297,Aleatorio,false,true,true,true,48,true,true,Avanzada,-99080.0,-108734.0,12696.0,10648.0,70640.0,95990.0,128380.0,129030.0,72,98,10,10,6348,5324
2,91011,298,Aleatorio,false,true,true,true,26,true,true,Basica,-115684.0,-119920.0,12696.0,8540.0,70640.0,71560.0,128380.0,128460.0,72,73,10,10,6348,4270
2,91011,294,Aleatorio,false,true,true,true,48,true,true,Avanzada,-99080.0,-108734.0,12696.0,10648.0,70640.0,95990.0,128380.0,129030.0,72,98,10,10,6348,5324
2,91011,304,Aleatorio,false,true,true,true,26,true,true,Basica,-115684.0,-119920.0,12696.0,8540.0,70640.0,71560.0,128380.0,128460.0,72,73,10,10,6348,4270
2,91011,294,Aleatorio,false,true,true,true,48,true,true,Avanzada,-99080.0,-108734.0,12696.0,10648.0,70640.0,95990.0,128380.0,129030.0,72,98,10,10,6348,5324
2,91011,300,Aleatorio,false,true,true,true,26,true,true,Basica,-115684.0,-119920.0,12696.0,8540.0,70640.0,71560.0,128380.0,128460.0,72,73,10,10,6348,4270
2,91011,368,Aleatorio,false,true,true,true,48,true,true,Avanzada,-99080.0,-108734.0,12696.0,10648.0,70640.0,95990.0,128380.0,129030.0,72,98,10,10,6348,5324
2,91011,452,Aleatorio,false,true,true,true,26,true,true,Basica,-115684.0,-119920.0,12696.0,8540.0,70640.0,71560.0,128380.0,128460.0,72,73,10,10,6348,4270
2,91011,322,Aleatorio,false,true,true,true,48,true,true,Avanzada,-99080.0,-108734.0,12696.0,10648.0,70640.0,95990.0,128380.0,129030.0,72,98,10,10,6348,5324
2,91011,315,Aleatorio,false,true,true,true,26,true,true,Basica,-115684.0,-119920.0,12696.0,8540.0,70640.0,71560.0,128380.0,128460.0,72,73,10,10,6348,4270
2,91011,2943,Aleatorio,true,true,false,false,103,true,true,Avanzada,-99080.0,-114038.0,12696.0,7232.0,70640.0,97950.0,128380.0,129070.0,72,100,10,10,6348,3616
2,91011,3035,Aleatorio,true,true,false,false,79,true,true,Basica,-115684.0,-124956.0,12696.0,3744.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1872
2,91011,3030,Aleatorio,true,true,false,false,103,true,true,Avanzada,-99080.0,-114038.0,12696.0,7232.0,70640.0,97950.0,128380.0,129070.0,72,100,10,10,6348,3616
2,91011,3152,Aleatorio,true,true,false,false,79,true,true,Basica,-115684.0,-124956.0,12696.0,3744.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1872
2,91011,3016,Aleatorio,true,true,false,false,103,true,true,Avanzada,-99080.0,-114038.0,12696.0,7232.0,70640.0,97950.0,128380.0,129070.0,72,100,10,10,6348,3616
2,91011,2918,Aleatorio,true,true,false,false,79,true,true,Basica,-115684.0,-124956.0,12696.0,3744.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1872
2,91011,2909,Aleatorio,true,true,false,false,103,true,true,Avanzada,-99080.0,-114038.0,12696.0,7232.0,70640.0,97950.0,128380.0,129070.0,72,100,10,10,6348,3616
2,91011,2724,Aleatorio,true,true,false,false,79,true,true,Basica,-115684.0,-124956.0,12696.0,3744.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1872
2,91011,2717,Aleatorio,true,true,false,false,103,true,true,Avanzada,-99080.0,-114038.0,12696.0,7232.0,70640.0,97950.0,128380.0,129070.0,72,100,10,10,6348,3616
2,91011,2672,Aleatorio,true,true,false,false,79,true,true,Basica,-115684.0,-124956.0,12696.0,3744.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1872
2,91011,3421,Aleatorio,true,true,true,true,104,true,true,Avanzada,-99080.0,-114742.0,12696.0,6572.0,70640.0,97950.0,128380.0,129070.0,72,100,10,10,6348,3286
2,91011,2663,Aleatorio,true,true,true,true,68,true,true,Basica,-115684.0,-125700.0,12696.0,3000.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1500
2,91011,3480,Aleatorio,true,true,true,true,104,true,true,Avanzada,-99080.0,-114742.0,12696.0,6572.0,70640.0,97950.0,128380.0,129070.0,72,100,10,10,6348,3286
2,91011,2933,Aleatorio,true,true,true,true,68,true,true,Basica,-115684.0,-125700.0,12696.0,3000.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1500
2,91011,3517,Aleatorio,true,true,true,true,104,true,true,Avanzada,-99080.0,-114742.0,12696.0,6572.0,70640.0,97950.0,128380.0,129070.0,72,100,10,10,6348,3286
2,91011,3127,Aleatorio,true,true,true,true,68,true,true,Basica,-115684.0,-125700.0,12696.0,3000.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1500
2,91011,3674,Aleatorio,true,true,true,true,104,true,true,Avanzada,-99080.0,-114742.0,12696.0,6572.0,70640.0,97950.0,128380.0,129070.0,72,100,10,10,6348,3286
2,91011,2549,Aleatorio,true,true,true,true,68,true,true,Basica,-115684.0,-125700.0,12696.0,3000.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1500
2,91011,3615,Aleatorio,true,true,true,true,104,true,true,Avanzada,-99080.0,-114742.0,12696.0,6572.0,70640.0,97950.0,128380.0,129070.0,72,100,10,10,6348,3286
2,91011,2549,Aleatorio,true,true,true,true,68,true,true,Basica,-115684.0,-125700.0,12696.0,3000.0,70640.0,70320.0,128380.0,128700.0,72,72,10,10,6348,1500
3,121314,1556,Aleatorio,true,false,false,false,81,true,true,Avanzada,-92836.0,-101910.0,12640.0,5596.0,79340.0,79210.0,115980.0,116110.0,81,81,10,10,6320,2798
3,121314,1635,Aleatorio,true,false,false,false,90,true,true,Basica,-103340.0,-112544.0,12640.0,3516.0,79340.0,79260.0,115980.0,116060.0,81,81,10,10,6320,1758
3,121314,1564,Aleatorio,true,false,false,false,81,true,true,Avanzada,-92836.0,-101910.0,12640.0,5596.0,79340.0,79210.0,115980.0,116110.0,81,81,10,10,6320,2798
3,121314,1745,Aleatorio,true,false,false,false,90,true,true,Basica,-103340.0,-112544.0,12640.0,3516.0,79340.0,79260.0,115980.0,116060.0,81,81,10,10,6320,1758
3,121314,1755,Aleatorio,true,false,false,false,81,true,true,Avanzada,-92836.0,-101910.0,12640.0,5596.0,79340.0,79210.0,115980.0,116110.0,81,81,10,10,6320,2798
3,121314,1697,Aleatorio,true,false,false,false,90,true,true,Basica,-103340.0,-112544.0,12640.0,3516.0,79340.0,79260.0,115980.0,116060.0,81,81,10,10,6320,1758
3,121314,1728,Aleatorio,true,false,false,false,81,true,true,Avanzada,-92836.0,-101910.0,12640.0,5596.0,79340.0,79210.0,115980.0,116110.0,81,81,10,10,6320,2798
3,121314,2097,Aleatorio,true,false,false,false,90,true,true,Basica,-103340.0,-112544.0,12640.0,3516.0,79340.0,79260.0,115980.0,116060.0,81,81,10,10,6320,1758
3,121314,1527,Aleatorio,true,false,false,false,81,true,true,Avanzada,-92836.0,-101910.0,12640.0,5596.0,79340.0,79210.0,115980.0,116110.0,81,81,10,10,6320,2798
3,121314,1738,Aleatorio,true,false,false,false,90,true,true,Basica,-103340.0,-112544.0,12640.0,3516.0,79340.0,79260.0,115980.0,116060.0,81,81,10,10,6320,1758
3,121314,8,Aleatorio,false,true,false,false,3,true,true,Avanzada,-92836.0,-93360.0,12640.0,12692.0,79340.0,81240.0,115980.0,116080.0,81,83,10,10,6320,6346
3,121314,8,Aleatorio,false,true,false,false,3,true,true,Basica,-103340.0,-103390.0,12640.0,12680.0,79340.0,81250.0,115980.0,116070.0,81,83,10,10,6320,6340
3,121314,8,Aleatorio,false,true,false,false,3,true,true,Avanzada,-92836.0,-93360.0,12640.0,12692.0,79340.0,81240.0,115980.0,116080.0,81,83,10,10,6320,6346
3,121314,10,Aleatorio,false,true,false,false,3,true,true,Basica,-103340.0,-103390.0,12640.0,12680.0,79340.0,81250.0,115980.0,116070.0,81,83,10,10,6320,6340
3,121314,9,Aleatorio,false,true,false,false,3,true,true,Avanzada,-92836.0,-93360.0,12640.0,12692.0,79340.0,81240.0,115980.0,116080.0,81,83,10,10,6320,6346
3,121314,7,Aleatorio,false,true,false,false,3,true,true,Basica,-103340.0,-103390.0,12640.0,12680.0,79340.0,81250.0,115980.0,116070.0,81,83,10,10,6320,6340
3,121314,7,Aleatorio,false,true,false,false,3,true,true,Avanzada,-92836.0,-93360.0,12640.0,12692.0,79340.0,81240.0,115980.0,116080.0,81,83,10,10,6320,6346
3,121314,9,Aleatorio,false,true,false,false,3,true,true,Basica,-103340.0,-103390.0,12640.0,12680.0,79340.0,81250.0,115980.0,116070.0,81,83,10,10,6320,6340
3,121314,9,Aleatorio,false,true,false,false,3,true,true,Avanzada,-92836.0,-93360.0,12640.0,12692.0,79340.0,81240.0,115980.0,116080.0,81,83,10,10,6320,6346
3,121314,8,Aleatorio,false,true,false,false,3,true,true,Basica,-103340.0,-103390.0,12640.0,12680.0,79340.0,81250.0,115980.0,116070.0,81,83,10,10,6320,6340
3,121314,60,Aleatorio,false,false,true,false,27,true,true,Avanzada,-92836.0,-95864.0,12640.0,9612.0,79340.0,79340.0,115980.0,115980.0,81,81,10,10,6320,4806
3,121314,58,Aleatorio,false,false,true,false,27,true,true,Basica,-103340.0,-106368.0,12640.0,9612.0,79340.0,79340.0,115980.0,115980.0,81,81,10,10,6320,4806
3,121314,65,Aleatorio,false,false,true,false,27,true,true,Avanzada,-92836.0,-95864.0,12640.0,9612.0,79340.0,79340.0,115980.0,115980.0,81,81,10,10,6320,4806
3,121314,63,Aleatorio,false,false,true,false,27,true,true,Basica,-103340.0,-106368.0,12640.0,9612.0,79340.0,79340.0,115980.0,115980.0,81,81,10,10,6320,4806
3,121314,61,Aleatorio,false,false,true,false,27,true,true,Avanzada,-92836.0,-95864.0,12640.0,9612.0,79340.0,79340.0,115980.0,115980.0,81,81,10,10,6320,4806
3,121314,60,Aleatorio,false,false,true,false,27,true,true,Basica,-103340.0,-106368.0,12640.0,9612.0,79340.0,79340.0,115980.0,115980.0,81,81,10,10,6320,4806
3,121314,60,Aleatorio,false,false,true,false,27,true,true,Avanzada,-92836.0,-95864.0,12640.0,9612.0,79340.0,79340.0,115980.0,115980.0,81,81,10,10,6320,4806
3,121314,77,Aleatorio,false,false,true,false,27,true,true,Basica,-103340.0,-106368.0,12640.0,9612.0,79340.0,79340.0,115980.0,115980.0,81,81,10,10,6320,4806
3,121314,167,Aleatorio,false,false,true,false,27,true,true,Avanzada,-92836.0,-95864.0,12640.0,9612.0,79340.0,79340.0,115980.0,115980.0,81,81,10,10,6320,4806
3,121314,117,Aleatorio,false,false,true,false,27,true,true,Basica,-103340.0,-106368.0,12640.0,9612.0,79340.0,79340.0,115980.0,115980.0,81,81,10,10,6320,4806
3,121314,2334,Aleatorio,true,false,true,true,92,true,true,Avanzada,-92836.0,-103126.0,12640.0,4220.0,79340.0,79170.0,115980.0,116150.0,81,81,10,10,6320,2110
3,121314,1689,Aleatorio,true,false,true,true,81,true,true,Basica,-103340.0,-112664.0,12640.0,3456.0,79340.0,79200.0,115980.0,116120.0,81,81,10,10,6320,1728
3,121314,1987,Aleatorio,true,false,true,true,92,true,true,Avanzada,-92836.0,-103126.0,12640.0,4220.0,79340.0,79170.0,115980.0,116150.0,81,81,10,10,6320,2110
3,121314,1681,Aleatorio,true,false,true,true,81,true,true,Basica,-103340.0,-112664.0,12640.0,3456.0,79340.0,79200.0,115980.0,116120.0,81,81,10,10,6320,1728
3,121314,1979,Aleatorio,true,false,true,true,92,true,true,Avanzada,-92836.0,-103126.0,12640.0,4220.0,79340.0,79170.0,115980.0,116150.0,81,81,10,10,6320,2110
3,121314,1793,Aleatorio,true,false,true,true,81,true,true,Basica,-103340.0,-112664.0,12640.0,3456.0,79340.0,79200.0,115980.0,116120.0,81,81,10,10,6320,1728
3,121314,2098,Aleatorio,true,false,true,true,92,true,true,Avanzada,-92836.0,-103126.0,12640.0,4220.0,79340.0,79170.0,115980.0,116150.0,81,81,10,10,6320,2110
3,121314,1936,Aleatorio,true,false,true,true,81,true,true,Basica,-103340.0,-112664.0,12640.0,3456.0,79340.0,79200.0,115980.0,116120.0,81,81,10,10,6320,1728
3,121314,2019,Aleatorio,true,false,true,true,92,true,true,Avanzada,-92836.0,-103126.0,12640.0,4220.0,79340.0,79170.0,115980.0,116150.0,81,81,10,10,6320,2110
3,121314,1770,Aleatorio,true,false,true,true,81,true,true,Basica,-103340.0,-112664.0,12640.0,3456.0,79340.0,79200.0,115980.0,116120.0,81,81,10,10,6320,1728
3,121314,136,Aleatorio,false,true,true,true,39,true,true,Avanzada,-92836.0,-99884.0,12640.0,10984.0,79340.0,95960.0,115980.0,116360.0,81,98,10,10,6320,5492
3,121314,210,Aleatorio,false,true,true,true,29,true,true,Basica,-103340.0,-106450.0,12640.0,9620.0,79340.0,81250.0,115980.0,116070.0,81,83,10,10,6320,4810
3,121314,130,Aleatorio,false,true,true,true,39,true,true,Avanzada,-92836.0,-99884.0,12640.0,10984.0,79340.0,95960.0,115980.0,116360.0,81,98,10,10,6320,5492
3,121314,197,Aleatorio,false,true,true,true,29,true,true,Basica,-103340.0,-106450.0,12640.0,9620.0,79340.0,81250.0,115980.0,116070.0,81,83,10,10,6320,4810
3,121314,139,Aleatorio,false,true,true,true,39,true,true,Avanzada,-92836.0,-99884.0,12640.0,10984.0,79340.0,95960.0,115980.0,116360.0,81,98,10,10,6320,5492
3,121314,213,Aleatorio,false,true,true,true,29,true,true,Basica,-103340.0,-106450.0,12640.0,9620.0,79340.0,81250.0,115980.0,116070.0,81,83,10,10,6320,4810
3,121314,135,Aleatorio,false,true,true,true,39,true,true,Avanzada,-92836.0,-99884.0,12640.0,10984.0,79340.0,95960.0,115980.0,116360.0,81,98,10,10,6320,5492
3,121314,193,Aleatorio,false,true,true,true,29,true,true,Basica,-103340.0,-106450.0,12640.0,9620.0,79340.0,81250.0,115980.0,116070.0,81,83,10,10,6320,4810
3,121314,132,Aleatorio,false,true,true,true,39,true,true,Avanzada,-92836.0,-99884.0,12640.0,10984.0,79340.0,95960.0,115980.0,116360.0,81,98,10,10,6320,5492
3,121314,191,Aleatorio,false,true,true,true,29,true,true,Basica,-103340.0,-106450.0,12640.0,9620.0,79340.0,81250.0,115980.0,116070.0,81,83,10,10,6320,4810
3,121314,2045,Aleatorio,true,true,false,false,106,true,true,Avanzada,-92836.0,-106126.0,12640.0,6296.0,79340.0,97910.0,115980.0,116410.0,81,100,10,10,6320,3148
3,121314,2185,Aleatorio,true,true,false,false,90,true,true,Basica,-103340.0,-112544.0,12640.0,3516.0,79340.0,79260.0,115980.0,116060.0,81,81,10,10,6320,1758
3,121314,2039,Aleatorio,true,true,false,false,106,true,true,Avanzada,-92836.0,-106126.0,12640.0,6296.0,79340.0,97910.0,115980.0,116410.0,81,100,10,10,6320,3148
3,121314,2290,Aleatorio,true,true,false,false,90,true,true,Basica,-103340.0,-112544.0,12640.0,3516.0,79340.0,79260.0,115980.0,116060.0,81,81,10,10,6320,1758
3,121314,2280,Aleatorio,true,true,false,false,106,true,true,Avanzada,-92836.0,-106126.0,12640.0,6296.0,79340.0,97910.0,115980.0,116410.0,81,100,10,10,6320,3148
3,121314,2290,Aleatorio,true,true,false,false,90,true,true,Basica,-103340.0,-112544.0,12640.0,3516.0,79340.0,79260.0,115980.0,116060.0,81,81,10,10,6320,1758
3,121314,2149,Aleatorio,true,true,false,false,106,true,true,Avanzada,-92836.0,-106126.0,12640.0,6296.0,79340.0,97910.0,115980.0,116410.0,81,100,10,10,6320,3148
3,121314,2262,Aleatorio,true,true,false,false,90,true,true,Basica,-103340.0,-112544.0,12640.0,3516.0,79340.0,79260.0,115980.0,116060.0,81,81,10,10,6320,1758
3,121314,2130,Aleatorio,true,true,false,false,106,true,true,Avanzada,-92836.0,-106126.0,12640.0,6296.0,79340.0,97910.0,115980.0,116410.0,81,100,10,10,6320,3148
3,121314,2282,Aleatorio,true,true,false,false,90,true,true,Basica,-103340.0,-112544.0,12640.0,3516.0,79340.0,79260.0,115980.0,116060.0,81,81,10,10,6320,1758
3,121314,2779,Aleatorio,true,true,true,true,102,true,true,Avanzada,-92836.0,-106546.0,12640.0,5748.0,79340.0,97930.0,115980.0,116390.0,81,100,10,10,6320,2874
3,121314,2437,Aleatorio,true,true,true,true,81,true,true,Basica,-103340.0,-112646.0,12640.0,3484.0,79340.0,80190.0,115980.0,116130.0,81,82,10,10,6320,1742
3,121314,2490,Aleatorio,true,true,true,true,102,true,true,Avanzada,-92836.0,-106546.0,12640.0,5748.0,79340.0,97930.0,115980.0,116390.0,81,100,10,10,6320,2874
3,121314,2214,Aleatorio,true,true,true,true,81,true,true,Basica,-103340.0,-112646.0,12640.0,3484.0,79340.0,80190.0,115980.0,116130.0,81,82,10,10,6320,1742
3,121314,2360,Aleatorio,true,true,true,true,102,true,true,Avanzada,-92836.0,-106546.0,12640.0,5748.0,79340.0,97930.0,115980.0,116390.0,81,100,10,10,6320,2874
3,121314,2202,Aleatorio,true,true,true,true,81,true,true,Basica,-103340.0,-112646.0,12640.0,3484.0,79340.0,80190.0,115980.0,116130.0,81,82,10,10,6320,1742
3,121314,2482,Aleatorio,true,true,true,true,102,true,true,Avanzada,-92836.0,-106546.0,12640.0,5748.0,79340.0,97930.0,115980.0,116390.0,81,100,10,10,6320,2874
3,121314,2219,Aleatorio,true,true,true,true,81,true,true,Basica,-103340.0,-112646.0,12640.0,3484.0,79340.0,80190.0,115980.0,116130.0,81,82,10,10,6320,1742
3,121314,2332,Aleatorio,true,true,true,true,102,true,true,Avanzada,-92836.0,-106546.0,12640.0,5748.0,79340.0,97930.0,115980.0,116390.0,81,100,10,10,6320,2874
3,121314,2203,Aleatorio,true,true,true,true,81,true,true,Basica,-103340.0,-112646.0,12640.0,3484.0,79340.0,80190.0,115980.0,116130.0,81,82,10,10,6320,1742
4,151617,1377,Aleatorio,true,false,false,false,74,true,true,Avanzada,-91804.0,-100990.0,12540.0,4572.0,76420.0,76090.0,114700.0,115030.0,78,78,10,10,6270,2286
4,151617,1436,Aleatorio,true,false,false,false,80,true,true,Basica,-102160.0,-111600.0,12540.0,3480.0,76420.0,76040.0,114700.0,115080.0,78,78,10,10,6270,1740
4,151617,1373,Aleatorio,true,false,false,false,74,true,true,Avanzada,-91804.0,-100990.0,12540.0,4572.0,76420.0,76090.0,114700.0,115030.0,78,78,10,10,6270,2286
4,151617,1436,Aleatorio,true,false,false,false,80,true,true,Basica,-102160.0,-111600.0,12540.0,3480.0,76420.0,76040.0,114700.0,115080.0,78,78,10,10,6270,1740
4,151617,1388,Aleatorio,true,false,false,false,74,true,true,Avanzada,-91804.0,-100990.0,12540.0,4572.0,76420.0,76090.0,114700.0,115030.0,78,78,10,10,6270,2286
4,151617,1581,Aleatorio,true,false,false,false,80,true,true,Basica,-102160.0,-111600.0,12540.0,3480.0,76420.0,76040.0,114700.0,115080.0,78,78,10,10,6270,1740
4,151617,1376,Aleatorio,true,false,false,false,74,true,true,Avanzada,-91804.0,-100990.0,12540.0,4572.0,76420.0,76090.0,114700.0,115030.0,78,78,10,10,6270,2286
4,151617,1430,Aleatorio,true,false,false,false,80,true,true,Basica,-102160.0,-111600.0,12540.0,3480.0,76420.0,76040.0,114700.0,115080.0,78,78,10,10,6270,1740
4,151617,1391,Aleatorio,true,false,false,false,74,true,true,Avanzada,-91804.0,-100990.0,12540.0,4572.0,76420.0,76090.0,114700.0,115030.0,78,78,10,10,6270,2286
4,151617,1429,Aleatorio,true,false,false,false,80,true,true,Basica,-102160.0,-111600.0,12540.0,3480.0,76420.0,76040.0,114700.0,115080.0,78,78,10,10,6270,1740
4,151617,9,Aleatorio,false,true,false,false,3,true,true,Avanzada,-91804.0,-92350.0,12540.0,12588.0,76420.0,78390.0,114700.0,114730.0,78,80,10,10,6270,6294
4,151617,6,Aleatorio,false,true,false,false,2,true,true,Basica,-102160.0,-102162.0,12540.0,12548.0,76420.0,77410.0,114700.0,114710.0,78,79,10,10,6270,6274
4,151617,9,Aleatorio,false,true,false,false,3,true,true,Avanzada,-91804.0,-92350.0,12540.0,12588.0,76420.0,78390.0,114700.0,114730.0,78,80,10,10,6270,6294
4,151617,6,Aleatorio,false,true,false,false,2,true,true,Basica,-102160.0,-102162.0,12540.0,12548.0,76420.0,77410.0,114700.0,114710.0,78,79,10,10,6270,6274
4,151617,8,Aleatorio,false,true,false,false,3,true,true,Avanzada,-91804.0,-92350.0,12540.0,12588.0,76420.0,78390.0,114700.0,114730.0,78,80,10,10,6270,6294
4,151617,6,Aleatorio,false,true,false,false,2,true,true,Basica,-102160.0,-102162.0,12540.0,12548.0,76420.0,77410.0,114700.0,114710.0,78,79,10,10,6270,6274
4,151617,9,Aleatorio,false,true,false,false,3,true,true,Avanzada,-91804.0,-92350.0,12540.0,12588.0,76420.0,78390.0,114700.0,114730.0,78,80,10,10,6270,6294
4,151617,6,Aleatorio,false,true,false,false,2,true,true,Basica,-102160.0,-102162.0,12540.0,12548.0,76420.0,77410.0,114700.0,114710.0,78,79,10,10,6270,6274
4,151617,9,Aleatorio,false,true,false,false,3,true,true,Avanzada,-91804.0,-92350.0,12540.0,12588.0,76420.0,78390.0,114700.0,114730.0,78,80,10,10,6270,6294
4,151617,7,Aleatorio,false,true,false,false,2,true,true,Basica,-102160.0,-102162.0,12540.0,12548.0,76420.0,77410.0,114700.0,114710.0,78,79,10,10,6270,6274
4,151617,64,Aleatorio,false,false,true,false,28,true,true,Avanzada,-91804.0,-95560.0,12540.0,8784.0,76420.0,76420.0,114700.0,114700.0,78,78,10,10,6270,4392
4,151617,60,Aleatorio,false,false,true,false,28,true,true,Basica,-102160.0,-105916.0,12540.0,8784.0,76420.0,76420.0,114700.0,114700.0,78,78,10,10,6270,4392
4,151617,65,Aleatorio,false,false,true,false,28,true,true,Avanzada,-91804.0,-95560.0,12540.0,8784.0,76420.0,76420.0,114700.0,114700.0,78,78,10,10,6270,4392
4,151617,64,Aleatorio,false,false,true,false,28,true,true,Basica,-102160.0,-105916.0,12540.0,8784.0,76420.0,76420.0,114700.0,114700.0,78,78,10,10,6270,4392
4,151617,63,Aleatorio,false,false,true,false,28,true,true,Avanzada,-91804.0,-95560.0,12540.0,8784.0,76420.0,76420.0,114700.0,114700.0,78,78,10,10,6270,4392
4,151617,60,Aleatorio,false,false,true,false,28,true,true,Basica,-102160.0,-105916.0,12540.0,8784.0,76420.0,76420.0,114700.0,114700.0,78,78,10,10,6270,4392
4,151617,64,Aleatorio,false,false,true,false,28,true,true,Avanzada,-91804.0,-95560.0,12540.0,8784.0,76420.0,76420.0,114700.0,114700.0,78,78,10,10,6270,4392
