iteration,seed,time_ms,algorithmEI,algorithmSearch,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi
2,91011,2134,Aleatorio,HilllClimbing,true,false,false,false,67,true,true,Avanzada,-61874.0,-71030.0,12636.0,3480.0,75490.0,75500.0,77,77,10,10,6318,1740
2,91011,1543,Aleatorio,HilllClimbing,true,false,false,false,75,true,true,Basica,-62854.0,-72394.0,12636.0,3396.0,75490.0,75790.0,77,77,10,10,6318,1698
2,91011,18,Aleatorio,HilllClimbing,false,true,false,false,5,true,true,Avanzada,-61874.0,-65854.0,12636.0,12656.0,75490.0,79420.0,77,81,10,10,6318,6328
2,91011,18,Aleatorio,HilllClimbing,false,true,false,false,5,true,true,Basica,-62854.0,-66764.0,12636.0,12656.0,75490.0,79420.0,77,81,10,10,6318,6328
2,91011,17,Aleatorio,HilllClimbing,false,true,false,false,5,true,true,Avanzada,-61874.0,-65854.0,12636.0,12656.0,75490.0,79420.0,77,81,10,10,6318,6328
2,91011,19,Aleatorio,HilllClimbing,false,true,false,false,5,true,true,Basica,-62854.0,-66764.0,12636.0,12656.0,75490.0,79420.0,77,81,10,10,6318,6328
2,91011,17,Aleatorio,HilllClimbing,false,true,false,false,5,true,true,Avanzada,-61874.0,-65854.0,12636.0,12656.0,75490.0,79420.0,77,81,10,10,6318,6328
2,91011,18,Aleatorio,HilllClimbing,false,true,false,false,5,true,true,Basica,-62854.0,-66764.0,12636.0,12656.0,75490.0,79420.0,77,81,10,10,6318,6328
2,91011,17,Aleatorio,HilllClimbing,false,true,false,false,5,true,true,Avanzada,-61874.0,-65854.0,12636.0,12656.0,75490.0,79420.0,77,81,10,10,6318,6328
2,91011,19,Aleatorio,HilllClimbing,false,true,false,false,5,true,true,Basica,-62854.0,-66764.0,12636.0,12656.0,75490.0,79420.0,77,81,10,10,6318,6328
2,91011,21,Aleatorio,HilllClimbing,false,true,false,false,5,true,true,Avanzada,-61874.0,-65854.0,12636.0,12656.0,75490.0,79420.0,77,81,10,10,6318,6328
2,91011,17,Aleatorio,HilllClimbing,false,true,false,false,5,true,true,Basica,-62854.0,-66764.0,12636.0,12656.0,75490.0,79420.0,77,81,10,10,6318,6328
2,91011,47,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Avanzada,-61874.0,-64082.0,12636.0,10428.0,75490.0,75490.0,77,77,10,10,6318,5214
2,91011,39,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Basica,-62854.0,-65062.0,12636.0,10428.0,75490.0,75490.0,77,77,10,10,6318,5214
2,91011,46,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Avanzada,-61874.0,-64082.0,12636.0,10428.0,75490.0,75490.0,77,77,10,10,6318,5214
2,91011,40,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Basica,-62854.0,-65062.0,12636.0,10428.0,75490.0,75490.0,77,77,10,10,6318,5214
2,91011,45,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Avanzada,-61874.0,-64082.0,12636.0,10428.0,75490.0,75490.0,77,77,10,10,6318,5214
2,91011,39,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Basica,-62854.0,-65062.0,12636.0,10428.0,75490.0,75490.0,77,77,10,10,6318,5214
2,91011,45,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Avanzada,-61874.0,-64082.0,12636.0,10428.0,75490.0,75490.0,77,77,10,10,6318,5214
2,91011,44,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Basica,-62854.0,-65062.0,12636.0,10428.0,75490.0,75490.0,77,77,10,10,6318,5214
2,91011,46,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Avanzada,-61874.0,-64082.0,12636.0,10428.0,75490.0,75490.0,77,77,10,10,6318,5214
2,91011,39,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Basica,-62854.0,-65062.0,12636.0,10428.0,75490.0,75490.0,77,77,10,10,6318,5214
2,91011,3149,Aleatorio,HilllClimbing,true,false,true,true,85,true,true,Avanzada,-61874.0,-71642.0,12636.0,2868.0,75490.0,75590.0,77,77,10,10,6318,1434
2,91011,1945,Aleatorio,HilllClimbing,true,false,true,true,76,true,true,Basica,-62854.0,-72564.0,12636.0,3216.0,75490.0,75780.0,77,77,10,10,6318,1608
2,91011,3084,Aleatorio,HilllClimbing,true,false,true,true,85,true,true,Avanzada,-61874.0,-71642.0,12636.0,2868.0,75490.0,75590.0,77,77,10,10,6318,1434
2,91011,1849,Aleatorio,HilllClimbing,true,false,true,true,76,true,true,Basica,-62854.0,-72564.0,12636.0,3216.0,75490.0,75780.0,77,77,10,10,6318,1608
2,91011,3117,Aleatorio,HilllClimbing,true,false,true,true,85,true,true,Avanzada,-61874.0,-71642.0,12636.0,2868.0,75490.0,75590.0,77,77,10,10,6318,1434
2,91011,1854,Aleatorio,HilllClimbing,true,false,true,true,76,true,true,Basica,-62854.0,-72564.0,12636.0,3216.0,75490.0,75780.0,77,77,10,10,6318,1608
2,91011,3053,Aleatorio,HilllClimbing,true,false,true,true,85,true,true,Avanzada,-61874.0,-71642.0,12636.0,2868.0,75490.0,75590.0,77,77,10,10,6318,1434
2,91011,1861,Aleatorio,HilllClimbing,true,false,true,true,76,true,true,Basica,-62854.0,-72564.0,12636.0,3216.0,75490.0,75780.0,77,77,10,10,6318,1608
2,91011,2888,Aleatorio,HilllClimbing,true,false,true,true,85,true,true,Avanzada,-61874.0,-71642.0,12636.0,2868.0,75490.0,75590.0,77,77,10,10,6318,1434
2,91011,1820,Aleatorio,HilllClimbing,true,false,true,true,76,true,true,Basica,-62854.0,-72564.0,12636.0,3216.0,75490.0,75780.0,77,77,10,10,6318,1608
2,91011,138,Aleatorio,HilllClimbing,false,true,true,true,37,true,true,Avanzada,-61874.0,-81902.0,12636.0,11608.0,75490.0,94090.0,77,96,10,10,6318,5804
2,91011,126,Aleatorio,HilllClimbing,false,true,true,true,38,true,true,Basica,-62854.0,-82696.0,12636.0,11444.0,75490.0,94140.0,77,96,10,10,6318,5722
2,91011,172,Aleatorio,HilllClimbing,false,true,true,true,37,true,true,Avanzada,-61874.0,-81902.0,12636.0,11608.0,75490.0,94090.0,77,96,10,10,6318,5804
2,91011,147,Aleatorio,HilllClimbing,false,true,true,true,38,true,true,Basica,-62854.0,-82696.0,12636.0,11444.0,75490.0,94140.0,77,96,10,10,6318,5722
2,91011,152,Aleatorio,HilllClimbing,false,true,true,true,37,true,true,Avanzada,-61874.0,-81902.0,12636.0,11608.0,75490.0,94090.0,77,96,10,10,6318,5804
2,91011,140,Aleatorio,HilllClimbing,false,true,true,true,38,true,true,Basica,-62854.0,-82696.0,12636.0,11444.0,75490.0,94140.0,77,96,10,10,6318,5722
2,91011,144,Aleatorio,HilllClimbing,false,true,true,true,37,true,true,Avanzada,-61874.0,-81902.0,12636.0,11608.0,75490.0,94090.0,77,96,10,10,6318,5804
2,91011,132,Aleatorio,HilllClimbing,false,true,true,true,38,true,true,Basica,-62854.0,-82696.0,12636.0,11444.0,75490.0,94140.0,77,96,10,10,6318,5722
2,91011,139,Aleatorio,HilllClimbing,false,true,true,true,37,true,true,Avanzada,-61874.0,-81902.0,12636.0,11608.0,75490.0,94090.0,77,96,10,10,6318,5804
2,91011,131,Aleatorio,HilllClimbing,false,true,true,true,38,true,true,Basica,-62854.0,-82696.0,12636.0,11444.0,75490.0,94140.0,77,96,10,10,6318,5722
2,91011,2476,Aleatorio,HilllClimbing,true,true,false,false,86,true,true,Avanzada,-61874.0,-92390.0,12636.0,5120.0,75490.0,98110.0,77,100,10,10,6318,2560
2,91011,2122,Aleatorio,HilllClimbing,true,true,false,false,91,true,true,Basica,-62854.0,-92900.0,12636.0,5320.0,75490.0,98220.0,77,100,10,10,6318,2660
2,91011,2388,Aleatorio,HilllClimbing,true,true,false,false,86,true,true,Avanzada,-61874.0,-92390.0,12636.0,5120.0,75490.0,98110.0,77,100,10,10,6318,2560
2,91011,2157,Aleatorio,HilllClimbing,true,true,false,false,91,true,true,Basica,-62854.0,-92900.0,12636.0,5320.0,75490.0,98220.0,77,100,10,10,6318,2660
2,91011,2415,Aleatorio,HilllClimbing,true,true,false,false,86,true,true,Avanzada,-61874.0,-92390.0,12636.0,5120.0,75490.0,98110.0,77,100,10,10,6318,2560
2,91011,2240,Aleatorio,HilllClimbing,true,true,false,false,91,true,true,Basica,-62854.0,-92900.0,12636.0,5320.0,75490.0,98220.0,77,100,10,10,6318,2660
2,91011,2855,Aleatorio,HilllClimbing,true,true,false,false,86,true,true,Avanzada,-61874.0,-92390.0,12636.0,5120.0,75490.0,98110.0,77,100,10,10,6318,2560
2,91011,2380,Aleatorio,HilllClimbing,true,true,false,false,91,true,true,Basica,-62854.0,-92900.0,12636.0,5320.0,75490.0,98220.0,77,100,10,10,6318,2660
2,91011,2855,Aleatorio,HilllClimbing,true,true,false,false,86,true,true,Avanzada,-61874.0,-92390.0,12636.0,5120.0,75490.0,98110.0,77,100,10,10,6318,2560
2,91011,2301,Aleatorio,HilllClimbing,true,true,false,false,91,true,true,Basica,-62854.0,-92900.0,12636.0,5320.0,75490.0,98220.0,77,100,10,10,6318,2660
2,91011,3173,Aleatorio,HilllClimbing,true,true,true,true,96,true,true,Avanzada,-61874.0,-92274.0,12636.0,5236.0,75490.0,98090.0,77,100,10,10,6318,2618
2,91011,2193,Aleatorio,HilllClimbing,true,true,true,true,89,true,true,Basica,-62854.0,-92746.0,12636.0,5464.0,75490.0,98210.0,77,100,10,10,6318,2732
2,91011,2825,Aleatorio,HilllClimbing,true,true,true,true,96,true,true,Avanzada,-61874.0,-92274.0,12636.0,5236.0,75490.0,98090.0,77,100,10,10,6318,2618
2,91011,2418,Aleatorio,HilllClimbing,true,true,true,true,89,true,true,Basica,-62854.0,-92746.0,12636.0,5464.0,75490.0,98210.0,77,100,10,10,6318,2732
2,91011,3053,Aleatorio,HilllClimbing,true,true,true,true,96,true,true,Avanzada,-61874.0,-92274.0,12636.0,5236.0,75490.0,98090.0,77,100,10,10,6318,2618
2,91011,2357,Aleatorio,HilllClimbing,true,true,true,true,89,true,true,Basica,-62854.0,-92746.0,12636.0,5464.0,75490.0,98210.0,77,100,10,10,6318,2732
2,91011,3007,Aleatorio,HilllClimbing,true,true,true,true,96,true,true,Avanzada,-61874.0,-92274.0,12636.0,5236.0,75490.0,98090.0,77,100,10,10,6318,2618
2,91011,2349,Aleatorio,HilllClimbing,true,true,true,true,89,true,true,Basica,-62854.0,-92746.0,12636.0,5464.0,75490.0,98210.0,77,100,10,10,6318,2732
2,91011,2968,Aleatorio,HilllClimbing,true,true,true,true,96,true,true,Avanzada,-61874.0,-92274.0,12636.0,5236.0,75490.0,98090.0,77,100,10,10,6318,2618
2,91011,2293,Aleatorio,HilllClimbing,true,true,true,true,89,true,true,Basica,-62854.0,-92746.0,12636.0,5464.0,75490.0,98210.0,77,100,10,10,6318,2732
3,121314,1869,Aleatorio,HilllClimbing,true,false,false,false,86,true,true,Avanzada,-63016.0,-71900.0,12644.0,3760.0,76480.0,76500.0,78,78,10,10,6322,1880
3,121314,1339,Aleatorio,HilllClimbing,true,false,false,false,75,true,true,Basica,-63836.0,-72802.0,12644.0,4008.0,76480.0,76810.0,78,78,10,10,6322,2004
3,121314,1966,Aleatorio,HilllClimbing,true,false,false,false,86,true,true,Avanzada,-63016.0,-71900.0,12644.0,3760.0,76480.0,76500.0,78,78,10,10,6322,1880
3,121314,1338,Aleatorio,HilllClimbing,true,false,false,false,75,true,true,Basica,-63836.0,-72802.0,12644.0,4008.0,76480.0,76810.0,78,78,10,10,6322,2004
3,121314,2146,Aleatorio,HilllClimbing,true,false,false,false,86,true,true,Avanzada,-63016.0,-71900.0,12644.0,3760.0,76480.0,76500.0,78,78,10,10,6322,1880
3,121314,1449,Aleatorio,HilllClimbing,true,false,false,false,75,true,true,Basica,-63836.0,-72802.0,12644.0,4008.0,76480.0,76810.0,78,78,10,10,6322,2004
3,121314,1961,Aleatorio,HilllClimbing,true,false,false,false,86,true,true,Avanzada,-63016.0,-71900.0,12644.0,3760.0,76480.0,76500.0,78,78,10,10,6322,1880
3,121314,1373,Aleatorio,HilllClimbing,true,false,false,false,75,true,true,Basica,-63836.0,-72802.0,12644.0,4008.0,76480.0,76810.0,78,78,10,10,6322,2004
3,121314,2075,Aleatorio,HilllClimbing,true,false,false,false,86,true,true,Avanzada,-63016.0,-71900.0,12644.0,3760.0,76480.0,76500.0,78,78,10,10,6322,1880
3,121314,1279,Aleatorio,HilllClimbing,true,false,false,false,75,true,true,Basica,-63836.0,-72802.0,12644.0,4008.0,76480.0,76810.0,78,78,10,10,6322,2004
3,121314,11,Aleatorio,HilllClimbing,false,true,false,false,4,true,true,Avanzada,-63016.0,-66004.0,12644.0,12656.0,76480.0,79390.0,78,81,10,10,6322,6328
3,121314,13,Aleatorio,HilllClimbing,false,true,false,false,4,true,true,Basica,-63836.0,-66744.0,12644.0,12676.0,76480.0,79420.0,78,81,10,10,6322,6338
3,121314,14,Aleatorio,HilllClimbing,false,true,false,false,4,true,true,Avanzada,-63016.0,-66004.0,12644.0,12656.0,76480.0,79390.0,78,81,10,10,6322,6328
3,121314,12,Aleatorio,HilllClimbing,false,true,false,false,4,true,true,Basica,-63836.0,-66744.0,12644.0,12676.0,76480.0,79420.0,78,81,10,10,6322,6338
3,121314,12,Aleatorio,HilllClimbing,false,true,false,false,4,true,true,Avanzada,-63016.0,-66004.0,12644.0,12656.0,76480.0,79390.0,78,81,10,10,6322,6328
3,121314,13,Aleatorio,HilllClimbing,false,true,false,false,4,true,true,Basica,-63836.0,-66744.0,12644.0,12676.0,76480.0,79420.0,78,81,10,10,6322,6338
3,121314,12,Aleatorio,HilllClimbing,false,true,false,false,4,true,true,Avanzada,-63016.0,-66004.0,12644.0,12656.0,76480.0,79390.0,78,81,10,10,6322,6328
3,121314,14,Aleatorio,HilllClimbing,false,true,false,false,4,true,true,Basica,-63836.0,-66744.0,12644.0,12676.0,76480.0,79420.0,78,81,10,10,6322,6338
3,121314,12,Aleatorio,HilllClimbing,false,true,false,false,4,true,true,Avanzada,-63016.0,-66004.0,12644.0,12656.0,76480.0,79390.0,78,81,10,10,6322,6328
3,121314,12,Aleatorio,HilllClimbing,false,true,false,false,4,true,true,Basica,-63836.0,-66744.0,12644.0,12676.0,76480.0,79420.0,78,81,10,10,6322,6338
3,121314,55,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Avanzada,-63016.0,-66468.0,12644.0,9192.0,76480.0,76480.0,78,78,10,10,6322,4596
3,121314,43,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Basica,-63836.0,-67288.0,12644.0,9192.0,76480.0,76480.0,78,78,10,10,6322,4596
3,121314,54,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Avanzada,-63016.0,-66468.0,12644.0,9192.0,76480.0,76480.0,78,78,10,10,6322,4596
3,121314,46,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Basica,-63836.0,-67288.0,12644.0,9192.0,76480.0,76480.0,78,78,10,10,6322,4596
3,121314,52,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Avanzada,-63016.0,-66468.0,12644.0,9192.0,76480.0,76480.0,78,78,10,10,6322,4596
3,121314,44,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Basica,-63836.0,-67288.0,12644.0,9192.0,76480.0,76480.0,78,78,10,10,6322,4596
3,121314,54,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Avanzada,-63016.0,-66468.0,12644.0,9192.0,76480.0,76480.0,78,78,10,10,6322,4596
3,121314,58,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Basica,-63836.0,-67288.0,12644.0,9192.0,76480.0,76480.0,78,78,10,10,6322,4596
3,121314,75,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Avanzada,-63016.0,-66468.0,12644.0,9192.0,76480.0,76480.0,78,78,10,10,6322,4596
3,121314,52,Aleatorio,HilllClimbing,false,false,true,false,22,true,true,Basica,-63836.0,-67288.0,12644.0,9192.0,76480.0,76480.0,78,78,10,10,6322,4596
3,121314,2458,Aleatorio,HilllClimbing,true,false,true,true,83,true,true,Avanzada,-63016.0,-72496.0,12644.0,3164.0,76480.0,76540.0,78,78,10,10,6322,1582
3,121314,1633,Aleatorio,HilllClimbing,true,false,true,true,82,true,true,Basica,-63836.0,-73422.0,12644.0,3428.0,76480.0,76850.0,78,78,10,10,6322,1714
3,121314,2204,Aleatorio,HilllClimbing,true,false,true,true,83,true,true,Avanzada,-63016.0,-72496.0,12644.0,3164.0,76480.0,76540.0,78,78,10,10,6322,1582
3,121314,1693,Aleatorio,HilllClimbing,true,false,true,true,82,true,true,Basica,-63836.0,-73422.0,12644.0,3428.0,76480.0,76850.0,78,78,10,10,6322,1714
3,121314,2105,Aleatorio,HilllClimbing,true,false,true,true,83,true,true,Avanzada,-63016.0,-72496.0,12644.0,3164.0,76480.0,76540.0,78,78,10,10,6322,1582
3,121314,1605,Aleatorio,HilllClimbing,true,false,true,true,82,true,true,Basica,-63836.0,-73422.0,12644.0,3428.0,76480.0,76850.0,78,78,10,10,6322,1714
3,121314,2190,Aleatorio,HilllClimbing,true,false,true,true,83,true,true,Avanzada,-63016.0,-72496.0,12644.0,3164.0,76480.0,76540.0,78,78,10,10,6322,1582
3,121314,1653,Aleatorio,HilllClimbing,true,false,true,true,82,true,true,Basica,-63836.0,-73422.0,12644.0,3428.0,76480.0,76850.0,78,78,10,10,6322,1714
3,121314,2239,Aleatorio,HilllClimbing,true,false,true,true,83,true,true,Avanzada,-63016.0,-72496.0,12644.0,3164.0,76480.0,76540.0,78,78,10,10,6322,1582
3,121314,1884,Aleatorio,HilllClimbing,true,false,true,true,82,true,true,Basica,-63836.0,-73422.0,12644.0,3428.0,76480.0,76850.0,78,78,10,10,6322,1714
3,121314,160,Aleatorio,HilllClimbing,false,true,true,true,43,true,true,Avanzada,-63016.0,-83680.0,12644.0,9980.0,76480.0,94080.0,78,96,10,10,6322,4990
3,121314,159,Aleatorio,HilllClimbing,false,true,true,true,40,true,true,Basica,-63836.0,-84014.0,12644.0,10076.0,76480.0,94090.0,78,96,10,10,6322,5038
3,121314,169,Aleatorio,HilllClimbing,false,true,true,true,43,true,true,Avanzada,-63016.0,-83680.0,12644.0,9980.0,76480.0,94080.0,78,96,10,10,6322,4990
3,121314,147,Aleatorio,HilllClimbing,false,true,true,true,40,true,true,Basica,-63836.0,-84014.0,12644.0,10076.0,76480.0,94090.0,78,96,10,10,6322,5038
3,121314,167,Aleatorio,HilllClimbing,false,true,true,true,43,true,true,Avanzada,-63016.0,-83680.0,12644.0,9980.0,76480.0,94080.0,78,96,10,10,6322,4990
3,121314,139,Aleatorio,HilllClimbing,false,true,true,true,40,true,true,Basica,-63836.0,-84014.0,12644.0,10076.0,76480.0,94090.0,78,96,10,10,6322,5038
3,121314,173,Aleatorio,HilllClimbing,false,true,true,true,43,true,true,Avanzada,-63016.0,-83680.0,12644.0,9980.0,76480.0,94080.0,78,96,10,10,6322,4990
3,121314,149,Aleatorio,HilllClimbing,false,true,true,true,40,true,true,Basica,-63836.0,-84014.0,12644.0,10076.0,76480.0,94090.0,78,96,10,10,6322,5038
3,121314,168,Aleatorio,HilllClimbing,false,true,true,true,43,true,true,Avanzada,-63016.0,-83680.0,12644.0,9980.0,76480.0,94080.0,78,96,10,10,6322,4990
3,121314,147,Aleatorio,HilllClimbing,false,true,true,true,40,true,true,Basica,-63836.0,-84014.0,12644.0,10076.0,76480.0,94090.0,78,96,10,10,6322,5038
3,121314,2163,Aleatorio,HilllClimbing,true,true,false,false,97,true,true,Avanzada,-63016.0,-92004.0,12644.0,5656.0,76480.0,98000.0,78,100,10,10,6322,2828
3,121314,2005,Aleatorio,HilllClimbing,true,true,false,false,105,true,true,Basica,-63836.0,-92838.0,12644.0,5452.0,76480.0,98290.0,78,100,10,10,6322,2726
3,121314,2112,Aleatorio,HilllClimbing,true,true,false,false,97,true,true,Avanzada,-63016.0,-92004.0,12644.0,5656.0,76480.0,98000.0,78,100,10,10,6322,2828
3,121314,1946,Aleatorio,HilllClimbing,true,true,false,false,105,true,true,Basica,-63836.0,-92838.0,12644.0,5452.0,76480.0,98290.0,78,100,10,10,6322,2726
3,121314,1937,Aleatorio,HilllClimbing,true,true,false,false,97,true,true,Avanzada,-63016.0,-92004.0,12644.0,5656.0,76480.0,98000.0,78,100,10,10,6322,2828
3,121314,2008,Aleatorio,HilllClimbing,true,true,false,false,105,true,true,Basica,-63836.0,-92838.0,12644.0,5452.0,76480.0,98290.0,78,100,10,10,6322,2726
3,121314,2071,Aleatorio,HilllClimbing,true,true,false,false,97,true,true,Avanzada,-63016.0,-92004.0,12644.0,5656.0,76480.0,98000.0,78,100,10,10,6322,2828
3,121314,2050,Aleatorio,HilllClimbing,true,true,false,false,105,true,true,Basica,-63836.0,-92838.0,12644.0,5452.0,76480.0,98290.0,78,100,10,10,6322,2726
3,121314,2067,Aleatorio,HilllClimbing,true,true,false,false,97,true,true,Avanzada,-63016.0,-92004.0,12644.0,5656.0,76480.0,98000.0,78,100,10,10,6322,2828
3,121314,2170,Aleatorio,HilllClimbing,true,true,false,false,105,true,true,Basica,-63836.0,-92838.0,12644.0,5452.0,76480.0,98290.0,78,100,10,10,6322,2726
3,121314,2489,Aleatorio,HilllClimbing,true,true,true,true,96,true,true,Avanzada,-63016.0,-92860.0,12644.0,4800.0,76480.0,98020.0,78,100,10,10,6322,2400
3,121314,2246,Aleatorio,HilllClimbing,true,true,true,true,100,true,true,Basica,-63836.0,-93152.0,12644.0,5168.0,76480.0,98320.0,78,100,10,10,6322,2584
3,121314,2592,Aleatorio,HilllClimbing,true,true,true,true,96,true,true,Avanzada,-63016.0,-92860.0,12644.0,4800.0,76480.0,98020.0,78,100,10,10,6322,2400
3,121314,2422,Aleatorio,HilllClimbing,true,true,true,true,100,true,true,Basica,-63836.0,-93152.0,12644.0,5168.0,76480.0,98320.0,78,100,10,10,6322,2584
3,121314,2492,Aleatorio,HilllClimbing,true,true,true,true,96,true,true,Avanzada,-63016.0,-92860.0,12644.0,4800.0,76480.0,98020.0,78,100,10,10,6322,2400
3,121314,2329,Aleatorio,HilllClimbing,true,true,true,true,100,true,true,Basica,-63836.0,-93152.0,12644.0,5168.0,76480.0,98320.0,78,100,10,10,6322,2584
3,121314,2650,Aleatorio,HilllClimbing,true,true,true,true,96,true,true,Avanzada,-63016.0,-92860.0,12644.0,4800.0,76480.0,98020.0,78,100,10,10,6322,2400
3,121314,2359,Aleatorio,HilllClimbing,true,true,true,true,100,true,true,Basica,-63836.0,-93152.0,12644.0,5168.0,76480.0,98320.0,78,100,10,10,6322,2584
3,121314,2756,Aleatorio,HilllClimbing,true,true,true,true,96,true,true,Avanzada,-63016.0,-92860.0,12644.0,4800.0,76480.0,98020.0,78,100,10,10,6322,2400
3,121314,2394,Aleatorio,HilllClimbing,true,true,true,true,100,true,true,Basica,-63836.0,-93152.0,12644.0,5168.0,76480.0,98320.0,78,100,10,10,6322,2584
4,151617,1784,Aleatorio,HilllClimbing,true,false,false,false,74,true,true,Avanzada,-63084.0,-72280.0,12476.0,3280.0,76170.0,76380.0,78,78,10,10,6238,1640
4,151617,1558,Aleatorio,HilllClimbing,true,false,false,false,79,true,true,Basica,-63694.0,-73298.0,12476.0,3432.0,76170.0,76730.0,78,78,10,10,6238,1716
4,151617,1910,Aleatorio,HilllClimbing,true,false,false,false,74,true,true,Avanzada,-63084.0,-72280.0,12476.0,3280.0,76170.0,76380.0,78,78,10,10,6238,1640
4,151617,1397,Aleatorio,HilllClimbing,true,false,false,false,79,true,true,Basica,-63694.0,-73298.0,12476.0,3432.0,76170.0,76730.0,78,78,10,10,6238,1716
4,151617,1745,Aleatorio,HilllClimbing,true,false,false,false,74,true,true,Avanzada,-63084.0,-72280.0,12476.0,3280.0,76170.0,76380.0,78,78,10,10,6238,1640
4,151617,1338,Aleatorio,HilllClimbing,true,false,false,false,79,true,true,Basica,-63694.0,-73298.0,12476.0,3432.0,76170.0,76730.0,78,78,10,10,6238,1716
4,151617,1976,Aleatorio,HilllClimbing,true,false,false,false,74,true,true,Avanzada,-63084.0,-72280.0,12476.0,3280.0,76170.0,76380.0,78,78,10,10,6238,1640
4,151617,1463,Aleatorio,HilllClimbing,true,false,false,false,79,true,true,Basica,-63694.0,-73298.0,12476.0,3432.0,76170.0,76730.0,78,78,10,10,6238,1716
4,151617,1651,Aleatorio,HilllClimbing,true,false,false,false,74,true,true,Avanzada,-63084.0,-72280.0,12476.0,3280.0,76170.0,76380.0,78,78,10,10,6238,1640
4,151617,1480,Aleatorio,HilllClimbing,true,false,false,false,79,true,true,Basica,-63694.0,-73298.0,12476.0,3432.0,76170.0,76730.0,78,78,10,10,6238,1716
4,151617,9,Aleatorio,HilllClimbing,false,true,false,false,3,true,true,Avanzada,-63084.0,-65084.0,12476.0,12476.0,76170.0,78140.0,78,80,10,10,6238,6238
4,151617,11,Aleatorio,HilllClimbing,false,true,false,false,3,true,true,Basica,-63694.0,-65664.0,12476.0,12476.0,76170.0,78140.0,78,80,10,10,6238,6238
4,151617,10,Aleatorio,HilllClimbing,false,true,false,false,3,true,true,Avanzada,-63084.0,-65084.0,12476.0,12476.0,76170.0,78140.0,78,80,10,10,6238,6238
4,151617,10,Aleatorio,HilllClimbing,false,true,false,false,3,true,true,Basica,-63694.0,-65664.0,12476.0,12476.0,76170.0,78140.0,78,80,10,10,6238,6238
4,151617,9,Aleatorio,HilllClimbing,false,true,false,false,3,true,true,Avanzada,-63084.0,-65084.0,12476.0,12476.0,76170.0,78140.0,78,80,10,10,6238,6238
4,151617,10,Aleatorio,HilllClimbing,false,true,false,false,3,true,true,Basica,-63694.0,-65664.0,12476.0,12476.0,76170.0,78140.0,78,80,10,10,6238,6238
4,151617,9,Aleatorio,HilllClimbing,false,true,false,false,3,true,true,Avanzada,-63084.0,-65084.0,12476.0,12476.0,76170.0,78140.0,78,80,10,10,6238,6238
4,151617,10,Aleatorio,HilllClimbing,false,true,false,false,3,true,true,Basica,-63694.0,-65664.0,12476.0,12476.0,76170.0,78140.0,78,80,10,10,6238,6238
4,151617,11,Aleatorio,HilllClimbing,false,true,false,false,3,true,true,Avanzada,-63084.0,-65084.0,12476.0,12476.0,76170.0,78140.0,78,80,10,10,6238,6238
4,151617,10,Aleatorio,HilllClimbing,false,true,false,false,3,true,true,Basica,-63694.0,-65664.0,12476.0,12476.0,76170.0,78140.0,78,80,10,10,6238,6238
4,151617,55,Aleatorio,HilllClimbing,false,false,true,false,24,true,true,Avanzada,-63084.0,-65764.0,12476.0,9796.0,76170.0,76170.0,78,78,10,10,6238,4898
4,151617,44,Aleatorio,HilllClimbing,false,false,true,false,24,true,true,Basica,-63694.0,-66374.0,12476.0,9796.0,76170.0,76170.0,78,78,10,10,6238,4898
4,151617,53,Aleatorio,HilllClimbing,false,false,true,false,24,true,true,Avanzada,-63084.0,-65764.0,12476.0,9796.0,76170.0,76170.0,78,78,10,10,6238,4898
4,151617,45,Aleatorio,HilllClimbing,false,false,true,false,24,true,true,Basica,-63694.0,-66374.0,12476.0,9796.0,76170.0,76170.0,78,78,10,10,6238,4898
4,151617,51,Aleatorio,HilllClimbing,false,false,true,false,24,true,true,Avanzada,-63084.0,-65764.0,12476.0,9796.0,76170.0,76170.0,78,78,10,10,6238,4898
4,151617,42,Aleatorio,HilllClimbing,false,false,true,false,24,true,true,Basica,-63694.0,-66374.0,12476.0,9796.0,76170.0,76170.0,78,78,10,10,6238,4898
