iteration,seed,time_ms,algorithmEI,algorithmSearch,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi,k,lambda
6,2134565223,165,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-74640.0,-92974.0,10640.0,5376.0,85280.0,98350.0,87,100,10,10,5320,2688,25,0.001
6,2134565223,164,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-74640.0,-92176.0,10640.0,5184.0,85280.0,97360.0,87,99,10,10,5320,2592,25,0.01
6,2134565223,63,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Basica,-74640.0,-91486.0,10640.0,5944.0,85280.0,97430.0,87,99,10,10,5320,2972,25,0.1
7,242526,167,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-90068.0,10752.0,5372.0,83260.0,95440.0,85,97,10,10,5376,2686,5,1.0E-4
7,242526,172,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-91214.0,10752.0,5256.0,83260.0,96470.0,85,98,10,10,5376,2628,5,0.001
7,242526,168,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-90992.0,10752.0,5288.0,83260.0,96280.0,85,98,10,10,5376,2644,5,0.01
7,242526,66,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Basica,-72508.0,-92194.0,10752.0,6096.0,83260.0,98290.0,85,100,10,10,5376,3048,5,0.1
7,242526,171,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-91876.0,10752.0,5424.0,83260.0,97300.0,85,99,10,10,5376,2712,10,1.0E-4
7,242526,170,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-89954.0,10752.0,5376.0,83260.0,95330.0,85,97,10,10,5376,2688,10,0.001
7,242526,169,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-92906.0,10752.0,5444.0,83260.0,98350.0,85,100,10,10,5376,2722,10,0.01
7,242526,64,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Basica,-72508.0,-90558.0,10752.0,5772.0,83260.0,96330.0,85,98,10,10,5376,2886,10,0.1
7,242526,172,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-92932.0,10752.0,5428.0,83260.0,98360.0,85,100,10,10,5376,2714,20,1.0E-4
7,242526,169,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-91026.0,10752.0,5484.0,83260.0,96510.0,85,98,10,10,5376,2742,20,0.001
7,242526,167,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-91930.0,10752.0,5400.0,83260.0,97330.0,85,99,10,10,5376,2700,20,0.01
7,242526,67,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Basica,-72508.0,-90260.0,10752.0,6080.0,83260.0,96340.0,85,98,10,10,5376,3040,20,0.1
7,242526,173,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-91830.0,10752.0,5440.0,83260.0,97270.0,85,99,10,10,5376,2720,25,1.0E-4
7,242526,170,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-90852.0,10752.0,5528.0,83260.0,96380.0,85,98,10,10,5376,2764,25,0.001
7,242526,170,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-72508.0,-91772.0,10752.0,5428.0,83260.0,97200.0,85,99,10,10,5376,2714,25,0.01
7,242526,67,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Basica,-72508.0,-91042.0,10752.0,6328.0,83260.0,97370.0,85,99,10,10,5376,3164,25,0.1
8,669610,176,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-69452.0,-91542.0,10628.0,4628.0,80080.0,96170.0,82,98,10,10,5314,2314,5,1.0E-4
8,669610,175,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-69452.0,-93348.0,10628.0,4812.0,80080.0,98160.0,82,100,10,10,5314,2406,5,0.001
8,669610,171,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-69452.0,-93224.0,10628.0,5036.0,80080.0,98260.0,82,100,10,10,5314,2518,5,0.01
8,669610,70,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Basica,-69452.0,-91602.0,10628.0,5608.0,80080.0,97210.0,82,99,10,10,5314,2804,5,0.1
8,669610,186,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-69452.0,-93204.0,10628.0,4916.0,80080.0,98120.0,82,100,10,10,5314,2458,10,1.0E-4
8,669610,181,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-69452.0,-91488.0,10628.0,4732.0,80080.0,96220.0,82,98,10,10,5314,2366,10,0.001
8,669610,173,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Basica,-69452.0,-92482.0,10628.0,4648.0,80080.0,97130.0,82,99,10,10,5314,2324,10,0.01
8,669610,67,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Basica,-69452.0,-90818.0,10628.0,5212.0,80080.0,96030.0,82,98,10,10,5314,2606,10,0.1
